@RELATION fall

@ATTRIBUTE index INTEGER
@ATTRIBUTE meanV REAL
@ATTRIBUTE meanH REAL
@ATTRIBUTE meanM REAL
@ATTRIBUTE mstdV REAL
@ATTRIBUTE stdH REAL
@ATTRIBUTE stdM REAL
@ATTRIBUTE dofall {yes,no}

@DATA
2548,1385.941936,1652.813447,2156.995025,2.026720302,1.689046991,2.591520367,no
2549,1387.227049,1654.065358,2158.780019,2.031437536,2.119576395,2.919699241,no
2550,1388.423471,1655.433987,2160.597479,1.91476575,2.462404963,3.110241599,no
2551,1389.621363,1657.02557,2162.586734,1.861886233,2.768341916,3.315584596,no
2552,1390.821155,1658.74414,2164.67451,1.788439428,2.746526942,3.252914347,no
2553,1391.883021,1660.223592,2166.490429,1.682051192,2.345452162,2.873144704,no
2554,1392.912083,1661.409305,2168.060201,1.665400152,1.803060847,2.432624844,no
2555,1394.011895,1662.361974,2169.496906,1.623542215,1.081822936,1.843358607,no
2556,1395.019927,1662.91286,2170.566844,1.587938925,0.525492692,1.410593257,no
2557,1396.031886,1663.272097,2171.492547,1.69232505,0.489102984,1.45561247,no
2558,1397.166093,1663.715088,2172.561088,1.777474784,0.713922479,1.672791765,no
2559,1398.298352,1664.201306,2173.661612,1.814484758,0.921317207,1.862767006,no
2560,1399.466834,1664.822172,2174.888663,1.968955213,1.23395309,2.210192143,no
2561,1400.751766,1665.702669,2176.389487,2.043921057,1.480609632,2.446472818,no
2562,1402.005288,1666.685538,2177.948507,2.002431912,1.647549525,2.546593754,no
2563,1403.24751,1667.827069,2179.621706,2.016234635,1.994523525,2.819725503,no
2564,1404.535792,1669.260929,2181.548273,1.966818183,2.39724385,3.095132384,no
2565,1405.736798,1670.890971,2183.568804,1.865019723,2.787975404,3.328552435,no
2566,1406.902087,1672.792531,2185.774179,1.872079488,3.317440159,3.739135942,no
2567,1408.114759,1675.05866,2188.28918,1.857462103,3.797971224,4.1005502,no
2568,1409.268292,1677.546464,2190.93601,1.811976912,4.164980302,4.353354059,no
2569,1410.413914,1680.267945,2193.756959,1.869693665,4.568924953,4.700384058,no
2570,1411.626474,1683.249402,2196.820446,1.88591779,4.840779695,4.920660183,no
2571,1412.794684,1686.298508,2199.907712,1.848115588,4.937794585,4.971641229,no
2572,1413.970818,1689.402503,2203.042614,1.91046829,5.01879242,5.074548975,no
2573,1415.222215,1692.536366,2206.249184,1.950543642,4.906053852,5.013499371,no
2574,1416.46676,1695.518287,2209.335203,1.987069326,4.638081635,4.831076795,no
2575,1417.75568,1698.346838,2212.332319,2.130116565,4.398896763,4.739607064,no
2576,1419.080443,1700.974457,2215.198429,2.111861498,3.950079292,4.384232969,no
2577,1420.307129,1703.243271,2217.726393,1.942203919,3.391988344,3.848263376,no
2578,1421.467716,1705.297805,2220.047595,1.777225428,3.01272121,3.452010553,no
2579,1422.549211,1707.244197,2222.235206,1.529785905,2.789673326,3.120930266,no
2580,1423.415842,1708.932984,2224.087456,1.30039199,2.659229598,2.872944863,no
2581,1424.253603,1710.528168,2225.849349,1.272937346,2.595978831,2.806610894,no
2582,1425.136942,1712.023542,2227.563716,1.315002487,2.224557182,2.536732509,no
2583,1425.964831,1713.135319,2228.947828,1.388673982,1.594224513,2.084481182,no
2584,1426.847488,1713.810621,2230.031629,1.546571325,0.999490242,1.675366426,no
2585,1427.8741,1714.150294,2230.949779,1.591703321,0.398850221,1.069655555,no
2586,1428.86459,1714.023572,2231.4867,1.593470673,0.634480193,0.595349375,no
2587,1429.910954,1713.667612,2231.883653,1.735732912,0.762010313,0.563839657,no
2588,1431.115698,1713.339868,2232.404173,1.913496972,0.664520801,0.817654669,no
2589,1432.417238,1713.206336,2233.136239,2.16121682,0.477222406,1.390712552,no
2590,1433.879924,1713.610676,2234.384615,2.542638545,1.29858301,2.52443395,no
2591,1435.498122,1714.782475,2236.321596,2.700289261,2.601442834,3.667459965,no
2592,1437.057814,1716.600988,2238.717162,2.556384088,3.753338896,4.483268822,no
2593,1438.516605,1719.030695,2241.516868,2.253340943,4.565675556,4.927240868,no
2594,1439.810563,1721.780078,2244.456095,1.772727354,4.601612012,4.661666941,no
2595,1440.811566,1724.312121,2247.040734,1.363724187,3.971237313,3.921473343,no
2596,1441.690771,1726.492984,2249.277933,1.268247578,3.135090643,3.208214406,no
2597,1442.612051,1728.339782,2251.285892,1.385405527,2.331703895,2.657571119,no
2598,1443.546043,1729.817335,2253.018688,1.611697398,2.006406208,2.568801346,no
2599,1444.610392,1731.205488,2254.766425,1.901740586,2.239935043,2.937599164,no
2600,1445.832907,1732.685381,2256.685939,2.007743599,2.457916771,3.172729652,no
2601,1447.060644,1734.143801,2258.592313,1.974928293,2.455201001,3.1500478,no
2602,1448.319365,1735.614986,2260.528339,2.011550607,2.364145271,3.102142987,no
2603,1449.618753,1737.067022,2262.475725,1.998509054,2.103740887,2.893976711,no
2604,1450.83092,1738.295006,2264.195215,1.942878799,1.836068979,2.653710245,no
2605,1452.057976,1739.442251,2265.86227,1.97165495,1.773648418,2.624698275,no
2606,1453.327685,1740.598927,2267.563914,1.935075399,1.714021394,2.555708007,no
2607,1454.475876,1741.574303,2269.048536,1.821920859,1.557392723,2.362390645,no
2608,1455.58496,1742.422256,2270.410335,1.778583735,1.393754537,2.20525359,no
2609,1456.728457,1743.190615,2271.733189,1.683573276,1.012032641,1.845623648,no
2610,1457.767501,1743.693341,2272.785331,1.603308604,0.601573158,1.473765101,no
2611,1458.803123,1744.040916,2273.716364,1.701871798,0.474075647,1.44177109,no
2612,1459.949153,1744.412097,2274.736474,1.794545261,0.489830703,1.515481746,no
2613,1461.082763,1744.715809,2275.697039,1.845094407,0.552261751,1.598587856,no
2614,1462.259778,1745.05183,2276.710449,1.977238826,0.691096688,1.798582126,no
2615,1463.535827,1745.448632,2277.834298,2.006345831,0.626009198,1.765149945,no
2616,1464.767062,1745.76041,2278.864443,1.949413353,0.446645788,1.583938336,no
2617,1465.997666,1746.076769,2279.897902,1.987280022,0.483326436,1.635810422,no
2618,1467.294224,1746.549328,2281.093568,1.995702989,0.749111052,1.825268558,no
2619,1468.524066,1747.158993,2282.351415,1.957534914,1.214369639,2.162438446,no
2620,1469.742258,1748.162637,2283.90347,1.985794867,1.998530688,2.783936829,no
2621,1470.999568,1749.664987,2285.862518,1.928560972,2.769809851,3.346158679,no
2622,1472.181608,1751.548176,2288.06474,1.827737144,3.419429817,3.787162854,no
2623,1473.348783,1753.901583,2290.617524,1.867558237,4.143216368,4.370101121,no
2624,1474.559828,1756.729703,2293.562296,1.874018378,4.72695689,4.82387382,no
2625,1475.71308,1759.798988,2296.655071,1.844485757,5.178501607,5.151822027,no
2626,1476.901194,1763.183584,2300.012439,1.92799278,5.661735006,5.577377642,no
2627,1478.177521,1766.903638,2303.684351,1.984261771,6.000718233,5.875513286,no
2628,1479.42311,1770.731158,2307.419847,2.020971533,6.227761678,6.07465572,no
2629,1480.736736,1774.707551,2311.314159,2.172918563,6.493386254,6.377478298,no
2630,1482.109995,1778.686015,2315.249125,2.166017939,6.314654499,6.236721324,no
2631,1483.368285,1782.205184,2318.75828,2.007795259,5.514518982,5.520662916,no
2632,1484.557285,1785.095266,2321.740059,1.86095231,4.294605452,4.481279009,no
2633,1485.695147,1787.234364,2324.112108,1.597714045,2.644921084,3.018176372,no
2634,1486.612813,1788.360926,2325.565045,1.363944317,1.190094769,1.695813061,no
2635,1487.49417,1788.844567,2326.500499,1.36208075,0.479963003,1.052989716,no
2636,1488.440921,1789.181031,2327.3646,1.425145865,0.476506617,1.097818496,no
2637,1489.329587,1789.512001,2328.187342,1.486625216,0.897988331,1.555179036,no
2638,1490.266701,1790.046035,2329.197241,1.633389384,1.430110421,2.129614131,no
2639,1491.343725,1790.874745,2330.52323,1.660939622,1.597386553,2.286872643,no
2640,1492.385247,1791.618947,2331.761666,1.656148161,1.232235614,1.974048608,no
2641,1493.473141,1792.148507,2332.865018,1.812369309,0.760725163,1.656853503,no
2642,1494.706621,1792.50139,2333.926035,1.960560818,0.277557127,1.376850353,no
2643,1495.976163,1792.745149,2334.926477,2.092771338,0.306892686,1.490472075,no
2644,1497.372773,1793.27118,2336.225143,2.365718802,1.232515847,2.376680814,no
2645,1498.914313,1794.41219,2338.08888,2.502274201,2.444817907,3.428410397,no
2646,1500.381902,1796.032115,2340.272939,2.404337016,3.368250964,4.104953954,no
2647,1501.775629,1798.083878,2342.741173,2.223996241,3.871250984,4.389257123,no
2648,1503.097523,1800.328454,2345.311355,1.861847035,3.621158377,3.97181605,no
2649,1504.145413,1802.182606,2347.406207,1.479905002,2.736469349,3.043426057,no
2650,1505.083801,1803.550695,2349.057785,1.399441864,1.849414222,2.287176185,no
2651,1506.120615,1804.650703,2350.566676,1.553854282,1.161440499,1.864169842,no
2652,1507.200222,1805.545411,2351.945386,1.841699486,1.195638371,2.090556735,no
2653,1508.419727,1806.587743,2353.52705,2.23939192,2.02364767,2.970631952,no
2654,1509.823154,1808.094781,2355.583322,2.347332956,2.872979316,3.693999339,no
2655,1511.175239,1809.91987,2357.850885,2.15422881,3.351564684,3.943684503,no
2656,1512.441142,1811.967753,2360.234281,1.943169853,3.554243873,3.969921854,no
2657,1513.660334,1814.124008,2362.670961,1.708460963,3.33161774,3.651515446,no
2658,1514.724224,1816.051024,2364.832156,1.594549052,2.886409294,3.234291738,no
2659,1515.805581,1817.809721,2366.875336,1.763303961,2.630656231,3.144509705,no
2660,1517.014182,1819.507939,2368.953606,1.953424837,2.472293011,3.147492461,no
2661,1518.222793,1821.024097,2370.892072,2.03132139,2.363565986,3.115960755,no
2662,1519.462709,1822.447612,2372.779431,2.087438129,2.344725454,3.137543802,no
2663,1520.758627,1823.847124,2374.684223,1.959071645,2.09393128,2.862102554,no
2664,1521.936173,1825.002899,2376.326025,1.781497431,1.689657661,2.435132773,no
2665,1523.063477,1825.942535,2377.769692,1.768546172,1.375774313,2.18108402,no
2666,1524.23015,1826.728592,2379.120708,1.778915255,1.001544999,1.900200755,no
2667,1525.329123,1827.216602,2380.199615,1.767215973,0.643423093,1.607925032,no
2668,1526.45313,1827.548466,2381.174838,1.851868307,0.476877464,1.528329504,no
2669,1527.673839,1827.877559,2382.210096,1.895776936,0.375304368,1.489098928,no
2670,1528.852174,1828.117356,2383.149852,1.883776025,0.386509553,1.490286296,no
2671,1530.043151,1828.386704,2384.120598,1.965677495,0.575103804,1.699493249,no
2672,1531.323676,1828.766873,2385.234051,1.989850801,0.640318925,1.766626683,no
2673,1532.562581,1829.068643,2386.260944,1.961871777,0.526506316,1.648323381,no
2674,1533.80605,1829.363556,2387.28576,2.034626377,0.491541005,1.666535131,no
2675,1535.108476,1829.738286,2388.409828,2.028414597,0.488763206,1.660829309,no
2676,1536.336254,1830.114842,2389.487472,1.933964909,0.660422071,1.72646583,no
2677,1537.570431,1830.802929,2390.807944,1.970863405,1.391432659,2.298908278,no
2678,1538.880227,1832.094721,2392.639459,2.015103747,2.461609862,3.14972547,no
2679,1540.119949,1833.885807,2394.808371,2.004105072,3.506418064,3.956496603,no
2680,1541.361006,1836.284436,2397.443598,2.055872855,4.546200369,4.794609726,no
2681,1542.669671,1839.321714,2400.611749,1.996294852,5.220725895,5.280434374,no
2682,1543.888051,1842.649558,2403.944935,1.880460844,5.518981903,5.437127434,no
2683,1545.072952,1846.166149,2407.401904,1.908157636,5.782491472,5.658293599,no
2684,1546.350042,1849.939394,2411.115624,1.962888808,5.975729778,5.843191311,no
2685,1547.570814,1853.748525,2414.821657,1.964722376,6.099431003,5.940517155,no
2686,1548.796372,1857.600257,2418.564395,2.036333401,6.269792035,6.118863848,no
2687,1550.068438,1861.419374,2422.312677,1.977014124,6.059336291,5.920394176,no
2688,1551.231429,1864.785191,2425.643392,1.772061944,5.200157994,5.127935731,no
2689,1552.29244,1867.434668,2428.358576,1.664923547,3.922671033,4.063853364,no
2690,1553.370404,1869.304939,2430.48574,1.563246614,2.288857627,2.688101807,no
2691,1554.353715,1870.214793,2431.814061,1.513080639,0.880058816,1.442478702,no
2692,1555.336823,1870.419899,2432.600456,1.630520229,0.50212679,0.854444291,no
2693,1556.411401,1870.323035,2433.213282,1.715203501,0.558404524,0.737566773,no
2694,1557.469672,1870.038968,2433.67203,1.700315465,0.50288947,0.777130544,no
2695,1558.557868,1869.81425,2434.195898,1.787104022,0.188975007,1.042707752,no
2696,1559.73985,1869.874872,2434.999346,1.838976648,0.305163511,1.324678341,no
2697,1560.888649,1870.104837,2435.91184,1.847545872,0.566603613,1.570419925,no
2698,1562.082978,1870.591366,2437.050651,1.977160261,1.111113742,2.100355526,no
2699,1563.408301,1871.552078,2438.637511,2.086946695,1.832318566,2.728694368,no
2700,1564.737844,1872.888023,2440.515134,2.162273608,2.503425238,3.297620259,no
2701,1566.120415,1874.563104,2442.687055,2.312708969,3.126113668,3.878207777,no
2702,1567.582457,1876.472863,2445.090031,2.313432715,3.288096236,4.005909047,no
2703,1568.946522,1878.319666,2447.381869,2.147817056,2.944543951,3.634859736,no
2704,1570.248615,1880.027001,2449.526944,2.031991322,2.516509702,3.232183782,no
2705,1571.537917,1881.553316,2451.524897,1.88657443,2.063958445,2.792564509,no
2706,1572.68431,1882.717852,2453.153585,1.756937772,1.697130504,2.426395214,no
2707,1573.829764,1883.808532,2454.724997,1.847551515,1.675712493,2.468781672,no
2708,1575.111012,1885.135372,2456.564704,2.006079205,2.029062531,2.837293221,no
2709,1576.345201,1886.585671,2458.468985,2.052787452,2.55095991,3.262870162,no
2710,1577.590611,1888.295121,2460.579363,2.116525366,3.215007492,3.816113915,no
2711,1578.941756,1890.467041,2463.112509,2.0549602,3.703004072,4.156521655,no
2712,1580.190421,1892.806537,2465.708655,1.888982601,3.838984656,4.156851211,no
2713,1581.332426,1895.113375,2468.211457,1.85683289,3.832096856,4.131340811,no
2714,1582.542586,1897.420762,2470.75843,1.826373376,3.556442461,3.897669669,no
2715,1583.697389,1899.515896,2473.107029,1.773280851,3.065612613,3.48506805,no
2716,1584.826197,1901.346047,2475.235535,1.872547504,2.73180462,3.294603023,no
2717,1586.040661,1903.01342,2477.293901,1.936932475,2.449905195,3.120178437,no
2718,1587.241056,1904.454382,2479.169352,1.885413836,2.124159223,2.837052494,no
2719,1588.431107,1905.731903,2480.912639,1.935920284,1.954329911,2.739320428,no
2720,1589.673108,1906.931901,2482.629649,1.930853927,1.755147181,2.583523961,no
2721,1590.85914,1907.948415,2484.169908,1.861275339,1.509566225,2.349957419,no
2722,1592.052853,1908.8659,2485.639068,1.923302837,1.418944167,2.319761771,no
2723,1593.311874,1909.762758,2487.134272,1.956896906,1.295466744,2.247628993,no
2724,1594.513248,1910.506568,2488.475096,1.931372807,1.138820986,2.110362473,no
2725,1595.732372,1911.212826,2489.798544,1.990282797,1.132256491,2.143247386,no
2726,1597.021617,1911.969708,2491.205881,1.980814572,1.104241822,2.116244038,no
2727,1598.223532,1912.609264,2492.467287,1.904368087,1.025075745,2.006029617,no
2728,1599.41333,1913.188693,2493.674908,1.925641972,0.993925764,1.994329708,no
2729,1600.661992,1913.710844,2494.876516,1.898660102,0.723970217,1.759531386,no
2730,1601.829986,1913.978207,2495.831152,1.836446486,0.387745268,1.396967377,no
2731,1602.98988,1914.088682,2496.660513,1.897212719,0.256096065,1.252531253,no
2732,1604.220941,1914.174462,2497.516872,1.897829197,0.191861908,1.162309305,no
2733,1605.378934,1914.179202,2498.264417,1.832139394,0.196112343,1.204059401,no
2734,1606.539415,1914.412896,2499.18919,1.885430919,0.66366745,1.664610445,no
2735,1607.772513,1915.063091,2500.479857,1.896171834,1.344554829,2.208635799,no
2736,1608.938626,1915.9941,2501.942643,1.855470804,1.916694371,2.645846111,no
2737,1610.127701,1917.347242,2503.74354,1.951779219,2.607596828,3.247099628,no
2738,1611.416487,1919.232401,2506.016032,2.000814368,3.215358775,3.745781971,no
2739,1612.635404,1921.375897,2508.441533,1.962379216,3.698205919,4.090262315,no
2740,1613.845496,1923.791748,2511.070112,1.990439249,4.20307702,4.495794439,no
2741,1615.123836,1926.511036,2513.975197,1.933145063,4.442595712,4.645674476,no
2742,1616.289208,1929.181403,2516.770391,1.805422479,4.29533088,4.451721768,no
2743,1617.410127,1931.642385,2519.37668,1.810725024,3.916364828,4.162022201,no
2744,1618.601921,1933.751389,2521.758713,1.808019521,3.055312723,3.480263788,no
2745,1619.735779,1935.128307,2523.542336,1.782869234,1.853693947,2.482405221,no
2746,1620.873868,1935.73376,2524.737371,1.899220835,0.958508108,1.625489822,no
2747,1622.118906,1935.719257,2525.526118,1.957540278,0.985245734,0.754060159,no
2748,1623.333813,1935.127857,2525.853764,1.933901805,1.489242339,0.155769565,no
2749,1624.553181,1934.349139,2526.04123,2.001407081,1.390849439,0.321688145,no
2750,1625.84487,1933.817437,2526.464881,2.002886647,0.96413715,0.848037863,no
2751,1627.073724,1933.590594,2527.081975,1.935378983,0.597141144,1.351895438,no
2752,1628.305891,1933.793553,2528.030531,1.991740221,0.949002881,1.970781065,no
2753,1629.600873,1934.42525,2529.347826,2.005843702,1.342744953,2.315430049,no
2754,1630.832616,1935.199559,2530.733619,1.960561239,1.385761896,2.322119091,no
2755,1632.062329,1936.00908,2532.145133,2.004669263,1.333291139,2.309092989,no
2756,1633.343974,1936.81553,2533.587854,1.960922187,1.129525841,2.126094154,no
2757,1634.521589,1937.433174,2534.819263,1.847543349,0.894065363,1.871795734,no
2758,1635.682483,1937.984123,2535.989012,1.854171218,0.837389318,1.833293972,no
2759,1636.901592,1938.552273,2537.209565,1.84882975,0.803619664,1.804991602,no
2760,1638.05929,1938.990601,2538.291456,1.842909169,0.718686072,1.73257137,no
2761,1639.230868,1939.357817,2539.328162,1.948730342,0.667937997,1.75503203,no
2762,1640.487365,1939.694796,2540.39681,1.958596841,0.416187024,1.562544709,no
2763,1641.663203,1939.754835,2541.202197,1.864038696,0.298607283,1.192524995,no
2764,1642.806734,1939.566492,2541.797476,1.830907166,0.562230325,0.91362253,no
2765,1643.975164,1939.245564,2542.308094,1.747027968,0.827303754,0.551377019,no
2766,1645.053694,1938.694626,2542.585607,1.662334984,1.06840506,0.284824553,no
2767,1646.12825,1938.058085,2542.795803,1.747461431,1.009374174,0.38648067,no
2768,1647.280889,1937.480093,2543.101757,1.803411207,0.93436626,0.493225294,no
2769,1648.38265,1936.806743,2543.302768,1.783142567,1.035992854,0.43565671,no
2770,1649.505194,1936.066807,2543.467261,1.838714942,1.155826917,0.406262956,no
2771,1650.705665,1935.272424,2543.641665,1.838234845,1.455924679,0.18612772,no
2772,1651.837837,1934.180234,2543.54612,1.794675158,1.934838607,0.388453296,no
2773,1652.979703,1932.821299,2543.255172,1.873286353,2.313194612,0.602483412,no
2774,1654.203222,1931.279131,2542.879407,1.895294494,2.74361595,0.864041693,no
2775,1655.36614,1929.394543,2542.205763,1.852328951,3.220268862,1.254128179,no
2776,1656.544134,1927.273784,2541.364565,1.927031656,3.494315138,1.409487547,no
2777,1657.809545,1925.046586,2540.501752,1.953897378,3.745832776,1.570097264,no
2778,1659.022357,1922.625676,2539.460131,1.938727072,3.948821306,1.730495679,no
2779,1660.262676,1920.149979,2538.397435,2.044334104,3.906924024,1.624353824,no
2780,1661.596576,1917.6912,2537.411377,2.078079702,3.94257444,1.62564369,no
2781,1662.869143,1915.078768,2536.271841,2.035188094,4.129368731,1.796355132,no
2782,1664.146422,1912.429051,2535.110099,2.080759708,4.219084473,1.829242461,no
2783,1665.486727,1909.842246,2534.039977,2.050501947,4.277597731,1.884536805,no
2784,1666.739329,1907.181689,2532.859338,1.970635682,4.208306442,1.880756744,no
2785,1667.984017,1904.6197,2531.750403,2.014472515,3.873504753,1.593181521,no
2786,1669.291672,1902.278903,2530.851997,2.00643587,3.622317757,1.41353117,no
2787,1670.517985,1899.919738,2529.888756,1.944888084,3.606558325,1.441296413,no
2788,1671.739902,1897.513796,2528.890144,1.988288467,3.721360189,1.49487026,no
2789,1673.031098,1895.094625,2527.930075,1.975639502,4.035693723,1.724077465,no
2790,1674.240945,1892.493831,2526.782623,1.911943464,4.32952568,1.98118686,no
2791,1675.44356,1889.83793,2525.591646,1.959611961,4.241664182,1.880092361,no
2792,1676.719612,1887.347858,2524.575974,1.959472311,3.935116055,1.660367246,no
2793,1677.933643,1885.025112,2523.646609,1.918829954,3.490383531,1.355946638,no
2794,1679.152941,1883.009099,2522.952052,1.998899864,2.858498224,0.825066307,no
2795,1680.455148,1881.397812,2522.616629,2.023377033,2.328433572,0.483749557,no
2796,1681.696069,1880.0274,2522.421598,1.974385257,1.924961443,0.266668812,no
2797,1682.939739,1878.945576,2522.444756,2.023239768,1.462420324,0.314092483,no
2798,1684.250972,1878.181669,2522.750813,2.017154935,1.109804012,0.605634665,no
2799,1685.490232,1877.5494,2523.107663,1.956334668,0.845592974,0.733930506,no
2800,1686.731046,1877.081004,2523.588211,2.019685311,0.529062389,0.968214761,no
2801,1688.047604,1876.770537,2524.237507,2.033366159,0.462072555,1.029970551,no
2802,1689.297371,1876.310321,2524.73149,1.988166874,0.769980567,0.843596324,no
2803,1690.547858,1875.558602,2525.010229,2.042108621,1.37118115,0.625026536,no
2804,1691.869339,1874.364108,2525.00898,2.030633904,2.4226806,0.627515136,no
2805,1693.108951,1872.422106,2524.399928,1.955816917,3.778861159,1.56300651,no
2806,1694.338446,1869.812754,2523.291553,1.992872241,4.842465585,2.28616578,no
2807,1695.626949,1866.771902,2521.90585,1.974430973,5.458193487,2.719568799,no
2808,1696.833071,1863.477939,2520.280356,1.899449872,5.450370714,2.756504916,no
2809,1698.031839,1860.389128,2518.804632,1.948225473,4.702180853,2.17613653,no
2810,1699.305924,1857.765577,2517.726409,1.954969846,3.799941065,1.541819449,no
2811,1700.508413,1855.460752,2516.837956,1.911500132,3.123150368,1.057343799,no
2812,1701.716502,1853.44034,2516.165575,1.98056872,2.822118123,0.755559904,no
2813,1703.008912,1851.578381,2515.669247,1.994633778,3.031945609,0.890238875,no
2814,1704.231358,1849.51448,2514.979044,1.938673143,3.439373261,1.232121866,no
2815,1705.44885,1847.32183,2514.192892,1.989796172,3.604171381,1.314302563,no
2816,1706.750997,1845.146986,2513.479385,2.000341484,3.60963726,1.308809903,no
2817,1707.993113,1842.889655,2512.66682,1.965040504,3.536834593,1.275983187,no
2818,1709.238481,1840.633413,2511.859692,2.049315856,3.38323243,1.091103452,no
2819,1710.570899,1838.462564,2511.176898,2.074021407,3.462061416,1.127387622,no
2820,1711.851348,1836.176867,2510.377139,2.027044046,3.708451453,1.339943981,no
2821,1713.132852,1833.792545,2509.508512,2.08921159,3.831358506,1.382966179,no
2822,1714.490054,1831.419576,2508.70242,2.100403917,3.886163196,1.409835796,no
2823,1715.785234,1829.020221,2507.837198,2.052204176,3.815217108,1.387056623,no
2824,1717.087173,1826.769499,2507.087404,2.118508675,3.426918333,1.059639558,no
2825,1718.46189,1824.834004,2506.619329,2.130095116,2.927543346,0.739850774,no
2826,1719.766205,1823.1453,2506.284601,2.069904207,2.407636279,0.434486379,no
2827,1721.06874,1821.781924,2506.186978,2.114375641,1.818670388,0.221126935,no
2828,1722.441047,1820.758297,2506.385637,2.105962934,1.438908084,0.470116107,no
2829,1723.736187,1819.84582,2506.613195,2.047692822,1.284292897,0.518816776,no
2830,1725.024285,1819.018617,2506.898855,2.098684102,1.184972163,0.603490898,no
2831,1726.379218,1818.254706,2507.277398,2.084826839,1.279154643,0.520928953,no
2832,1727.64961,1817.333905,2507.484933,2.001288211,1.533559326,0.342116622,no
2833,1728.90247,1816.289637,2507.591947,2.025726259,1.716678341,0.281449105,no
2834,1730.215644,1815.173384,2507.689545,2.005853388,1.957239113,0.140470857,no
2835,1731.454293,1813.831987,2507.57402,1.949320791,2.254528681,0.333749316,no
2836,1732.696047,1812.348521,2507.359282,2.028289354,2.408470099,0.3839478,no
2837,1734.018591,1810.795956,2507.151998,2.054172522,2.618630902,0.485980391,no
2838,1735.278718,1809.007164,2506.732701,2.008634332,2.94073028,0.760215024,no
2839,1736.539711,1807.023597,2506.175462,2.055834204,3.222438219,0.930163888,no
2840,1737.86881,1804.888572,2505.558507,2.037873738,3.626026521,1.207107402,no
2841,1739.112271,1802.463951,2504.67604,1.959204944,4.059627964,1.57276565,no
2842,1740.347248,1799.893742,2503.685525,2.000777753,4.20405261,1.642784844,no
2843,1741.648164,1797.34348,2502.75787,1.996569816,4.17750855,1.623437065,no
2844,1742.875352,1794.737726,2501.741835,1.941066539,4.057780725,1.571901983,no
2845,1744.101499,1792.19437,2500.772722,2.004631202,3.835239116,1.356120423,no
2846,1745.406816,1789.79286,2499.963347,2.01046463,3.782004174,1.311454138,no
2847,1746.643494,1787.348006,2499.077807,1.961477444,3.873805426,1.409774373,no
2848,1747.886202,1784.909442,2498.20366,2.029013715,3.83209906,1.326960596,no
2849,1749.210221,1782.602623,2497.483067,2.045526573,3.714029693,1.235753078,no
2850,1750.471859,1780.398298,2496.794253,2.005558772,3.426436896,1.059776586,no
2851,1751.743987,1778.463689,2496.307195,2.081065421,2.814296427,0.59142632,no
2852,1753.101202,1776.961853,2496.189968,2.100828718,2.152075209,0.40122814,no
2853,1754.395015,1775.806375,2496.276256,2.05788899,1.51167669,0.527100207,no
2854,1755.693198,1775.07142,2496.665887,2.119983898,0.831743665,0.966945108,no
2855,1757.064092,1774.769835,2497.41555,2.11382634,0.416292438,1.357677992,no
2856,1758.355595,1774.693738,2498.270149,2.039334188,0.29214533,1.550066259,no
2857,1759.635597,1774.846356,2499.279505,2.073874119,0.505347278,1.811520204,no
2858,1760.976329,1775.219465,2500.488467,2.052184833,0.670021833,1.91606029,no
2859,1762.233681,1775.570342,2501.623141,1.980371918,0.637132195,1.841061629,no
2860,1763.483462,1775.838173,2502.693775,2.030350619,0.534044101,1.780196355,no
2861,1764.802548,1775.875798,2503.650304,2.028311452,0.462388796,1.370730429,no
2862,1766.047146,1775.23749,2504.07576,1.971244952,1.641807819,0.807872511,no
2863,1767.294304,1773.779609,2503.923633,2.032196263,3.148378104,1.078919778,no
2864,1768.619028,1771.51859,2503.25971,2.041467729,4.654188797,1.893306392,no
2865,1769.876073,1768.440851,2501.972889,1.996516485,5.749200221,2.657279018,no
2866,1771.139574,1764.996251,2500.43441,2.065827844,5.85169279,2.676043744,no
2867,1772.484441,1761.830611,2499.153552,2.076499548,5.070475886,2.16124592,no
2868,1773.760358,1759.265743,2498.250264,2.025388746,3.657367686,1.304767752,no
2869,1775.039185,1757.594828,2497.981123,2.085411544,1.930046367,0.754101619,no
2870,1776.393086,1756.844645,2498.415077,2.086240254,0.720232393,1.369804459,no
2871,1777.674329,1756.605353,2499.157795,2.027938794,0.36390408,1.61938359,no
2872,1778.954685,1756.462791,2499.968631,2.085296193,0.493942143,1.511510939,no
2873,1780.308031,1756.176613,2500.731178,2.084056164,0.970590593,0.989067094,no
2874,1781.586893,1755.454409,2501.135234,2.024692403,1.688658691,0.418280416,no
2875,1782.865133,1754.418437,2501.319416,2.080349796,2.018702202,0.216143677,no
2876,1784.216574,1753.266444,2501.475278,2.080088983,1.982643902,0.247512912,no
2877,1785.492287,1752.163064,2501.61219,2.020951405,1.688499372,0.370581764,no
2878,1786.767248,1751.207365,2501.853069,2.07605417,1.235793884,0.634531184,no
2879,1788.114865,1750.426944,2502.269609,2.073060575,1.080662201,0.732156232,no
2880,1789.387452,1749.566782,2502.57782,2.013441759,1.324897977,0.590007395,no
2881,1790.660363,1748.645529,2502.844609,2.073785139,1.633730704,0.448811242,no
2882,1792.01042,1747.650214,2503.115804,2.07981629,1.840289921,0.264435535,no
2883,1793.288679,1746.514463,2503.23854,2.028551312,1.894770012,0.20196611,no
2884,1794.568706,1745.399945,2503.378393,2.089005976,1.653890331,0.368624524,no
