time,X_value,Y_value,Z_value
11.6419,-19.86000,13.26000,-43.56000
11.6821,-26.58000,9.48000,-48.36000
11.7216,-30.66000,4.26000,-47.46000
11.7626,-33.66000,-3.24000,-45.18000
11.8033,-35.16000,-9.00000,-42.18000
11.8415,-28.02000,-8.04000,-45.84000
11.8821,-18.54000,12.12000,-37.44000
11.9230,-21.42000,13.86000,-35.82000
11.9621,-22.14000,11.70000,-41.28000
12.0020,-20.34000,13.56000,-38.22000
12.0423,-18.96000,15.66000,-36.06000
12.0816,-19.74000,13.98000,-37.98000
12.1221,-19.50000,14.64000,-37.32000
12.1632,-20.34000,14.76000,-37.38000
12.2014,-19.98000,15.00000,-37.14000
12.2420,-20.76000,15.54000,-37.62000
12.2819,-21.18000,15.42000,-38.34000
12.3232,-20.76000,15.42000,-37.26000
12.3633,-21.24000,14.70000,-37.38000
12.3821,37.32000,-19.86000,-46.50000
12.4308,36.12000,-20.16000,-46.86000
12.4618,34.62000,-20.40000,-47.70000
12.5005,33.18000,-21.54000,-48.84000
12.5401,33.90000,-21.06000,-48.42000
12.5808,33.78000,-21.36000,-49.20000
12.6205,32.76000,-21.96000,-49.50000
12.6608,32.88000,-21.54000,-49.74000
12.7006,33.06000,-22.92000,-49.74000
12.7413,32.04000,-23.58000,-49.74000
12.7805,31.32000,-25.92000,-48.06000
12.8202,31.68000,-27.30000,-46.62000
12.8606,33.18000,-31.20000,-43.08000
12.9016,32.16000,-33.66000,-39.90000
12.9414,31.62000,-36.66000,-38.64000
12.9808,31.56000,-39.48000,-35.70000
13.0199,31.56000,-42.60000,-30.78000
13.0612,31.50000,-45.00000,-26.34000
13.1002,32.64000,-46.32000,-22.44000
13.1409,35.28000,-48.00000,-18.30000
13.1807,36.54000,-47.04000,-14.88000
13.2199,38.40000,-45.30000,-12.96000
13.2601,42.90000,-43.92000,-8.16000
13.3005,45.78000,-40.38000,-7.80000
13.3406,48.18000,-37.92000,-3.96000
13.3801,51.06000,-34.50000,-1.56000
13.4203,51.24000,-34.86000,-0.42000
13.4605,47.16000,-35.88000,4.86000
13.5005,41.46000,-39.90000,14.34000
13.5404,34.32000,-43.56000,22.50000
13.5799,28.32000,-42.54000,27.78000
13.6212,23.52000,-42.66000,31.74000
13.6630,18.60000,-43.08000,31.08000
13.6999,14.04000,-41.94000,32.76000
13.7415,12.12000,-41.28000,33.66000
13.7829,8.40000,-40.56000,33.96000
13.8203,7.74000,-39.12000,35.34000
13.8604,5.46000,-38.82000,35.94000
13.9015,1.62000,-36.84000,36.06000
13.9401,-0.06000,-38.64000,34.08000
13.9803,-2.34000,-38.58000,33.66000
14.0210,-5.22000,-39.06000,32.22000
14.0675,-7.26000,-37.86000,32.64000
14.1000,-8.40000,-36.90000,33.48000
14.1408,-10.38000,-36.12000,33.48000
14.1801,-11.76000,-35.88000,33.84000
14.2272,-14.10000,-34.86000,33.54000
14.2679,-13.56000,-33.72000,33.78000
14.2817,15.90000,-55.92000,-15.96000
14.3320,16.26000,-55.50000,-16.44000
14.3590,16.26000,-55.08000,-16.50000
14.3991,15.36000,-55.80000,-15.00000
14.4397,15.84000,-55.86000,-15.12000
14.4794,15.66000,-55.98000,-14.94000
14.5213,16.44000,-55.38000,-15.06000
14.5740,17.10000,-55.92000,-13.62000
14.6130,17.16000,-55.98000,-13.74000
14.6544,17.28000,-56.22000,-12.90000
14.6938,16.86000,-55.98000,-12.18000
14.7319,17.10000,-56.34000,-9.60000
14.7728,17.46000,-55.92000,-8.52000
14.8125,17.40000,-56.22000,-6.54000
14.8519,18.12000,-55.68000,-4.14000
14.8943,19.32000,-54.78000,-3.48000
14.9324,19.86000,-53.46000,-0.42000
14.9725,20.28000,-52.38000,0.72000
15.0140,19.80000,-50.40000,-0.90000
15.0535,22.68000,-49.32000,2.40000
15.0923,22.68000,-47.70000,0.30000
15.1326,23.70000,-46.80000,-3.18000
15.1731,24.00000,-46.32000,-9.36000
15.2123,24.24000,-43.98000,-16.32000
15.2524,27.30000,-39.72000,-23.10000
15.2931,29.16000,-35.76000,-27.24000
15.3320,32.34000,-27.78000,-30.00000
15.3716,36.66000,-22.14000,-29.46000
15.4147,40.38000,-19.56000,-28.14000
15.4526,41.40000,-20.22000,-28.80000
15.4927,40.92000,-18.30000,-33.06000
15.5339,40.32000,-17.58000,-34.20000
15.5729,42.12000,-17.52000,-32.70000
15.6127,40.62000,-16.62000,-33.54000
15.6530,42.42000,-16.98000,-32.58000
