time,X_value,Y_value,Z_value
11.9987,-5.21234,-8.37039,0.55787
11.9987,-5.2698,-8.4063,0.62251
11.9987,-5.31768,-8.3656,0.5004
12.0589,-5.34642,-8.31053,0.43097
12.06,-5.30571,-8.33208,0.48364
12.06,-5.25783,-8.36799,0.47167
12.1181,-5.24107,-8.4063,0.51477
12.1181,-5.27459,-8.45179,0.64167
12.1181,-5.22431,-8.4063,0.65603
12.1777,-5.11178,-8.50207,0.62012
12.178,-5.13093,-8.51404,0.4621
12.178,-5.16445,-8.47094,0.46928
12.2377,-5.20037,-8.43742,0.52195
12.2377,-5.21712,-8.42306,0.56744
12.2377,-5.27938,-8.39193,0.5842
12.3015,-5.29135,-8.45179,0.58181
12.3015,-5.25783,-8.4063,0.60575
12.3015,-5.16684,-8.43503,0.48125
12.358,-5.12614,-8.46855,0.49083
12.3592,-5.16206,-8.46855,0.51237
12.3592,-5.2291,-8.48531,0.47407
12.4181,-5.33923,-8.38236,0.42139
12.4182,-5.49486,-8.22433,0.48843
12.4182,-5.45895,-8.30334,0.65603
12.4779,-5.22431,-8.55953,0.57941
12.4779,-5.04474,-8.67925,0.52913
12.4779,-5.00403,-8.65291,0.46688
12.5382,-5.04713,-8.56432,0.55787
