time,X_value,Y_value,Z_value
16.3753,0.37830,-13.52286,3.44536
16.4153,1.69515,-12.18446,-2.86116
16.4553,1.91781,-9.21556,-3.19875
16.4953,1.60895,-7.13254,1.17080
16.5353,0.47167,-6.97213,1.86753
16.5811,2.08062,-9.08148,2.61934
16.6152,2.97130,-11.59068,-4.06069
16.6560,2.61934,-10.78381,-4.46293
16.6965,-0.16520,-12.62262,2.46131
16.7354,-0.78772,-13.57793,-12.99852
16.7759,0.75420,-15.42631,-2.96890
16.8160,5.94020,-11.42309,4.18280
16.8552,8.13096,-14.84929,3.31846
16.8953,8.30334,-12.35446,3.00960
16.9360,1.20193,-8.33208,-4.16843
16.9762,2.84440,-6.25145,2.03274
17.0162,1.96091,-5.65288,3.61536
17.0560,2.40864,-3.83802,-0.79969
17.0961,2.84919,-2.89947,1.14686
17.1363,3.84281,-6.20596,-0.38787
17.1770,0.66321,-16.63542,-16.56359
17.2158,2.15006,-15.31378,-7.23789
17.2553,4.05830,-7.66407,-2.18358
17.2953,6.19878,-5.21952,2.34878
17.3365,6.21554,-10.05117,4.48208
17.3752,5.10938,-9.00008,3.83563
17.4153,2.80370,-8.64094,3.26579
17.4551,0.87870,-11.66730,2.40385
17.4953,1.72388,-11.81814,-0.85476
17.5369,2.94496,-9.33528,-4.14449
17.5767,2.46610,-8.02322,1.31446
17.6151,0.84518,-8.40630,2.06147
17.6551,1.04151,-9.34246,2.05908
17.6960,2.22668,-9.73991,1.72627
17.7356,5.72232,-10.47256,-9.52921
17.7765,0.71349,-11.87560,1.30727
17.8151,-1.63050,-12.70402,4.09900
17.8561,0.32083,-13.26668,-15.34970
17.8954,2.61934,-13.46301,-3.58184
17.9357,3.58662,-12.21080,5.52599
17.9764,6.07667,-12.27784,2.94496
18.0164,5.89949,-12.44544,3.08622
18.0557,2.37751,-8.53080,-3.77577
18.0969,3.80690,-6.21793,-0.04070
18.1353,3.75662,-6.49806,1.59219
18.1763,3.02157,-5.09502,1.69275
18.2161,1.88429,-4.46532,1.32882
18.2550,1.57304,-6.93621,-1.94415
18.2954,0.64167,-13.71201,-9.11740
18.3383,3.07664,-14.64578,-8.64812
18.3752,5.49247,-8.26504,-3.81887
18.4150,6.92664,-8.87079,-8.64094
18.4549,4.85080,-7.58985,7.20437
18.4960,4.78616,-5.43979,5.33684
18.5351,4.00802,-9.62259,4.61377
18.5758,1.99683,-12.58910,3.22988
18.6151,-0.15563,-12.88120,-6.27539
18.6562,1.50360,-10.31932,-0.53632
18.6981,2.87552,-7.68802,1.19714
18.7357,1.03672,-8.19560,1.64247
18.7756,1.19235,-10.30975,1.68796
18.8155,1.91063,-10.03441,-1.73585
18.8570,3.74943,-10.12539,-4.72151
18.8956,1.06545,-11.44463,0.99841
18.9361,-0.51477,-11.90433,3.68718
18.9773,1.11813,-11.95461,-14.15735
19.0155,4.79334,-10.45340,-7.76224
19.0551,2.43737,-15.96024,4.58025
19.0978,6.56271,-13.29301,3.67282
19.1348,6.45497,-12.82852,3.18439
19.1753,0.27295,-10.21877,-4.57785
19.2155,2.90426,-6.00963,1.04630
19.2552,2.99763,-5.36557,3.06707
19.2954,3.14368,-4.48687,0.77096
19.3358,3.53874,-4.64729,0.97208
19.3762,3.49085,-5.35839,0.91940
19.4159,1.57064,-13.40315,-13.48216
19.4555,4.13970,-18.41676,-8.96656
19.4953,3.82845,-7.15170,-3.49804
19.5356,5.84921,-4.99925,-0.04549
19.5753,4.39110,-11.71519,5.38712
19.6152,3.77817,-8.43264,2.98087
19.6562,3.87633,-7.94420,3.03594
19.6956,2.04232,-10.70720,3.41902
19.7353,1.05109,-11.39435,-2.86116
19.7760,1.89627,-10.49411,-1.30249
19.8165,2.41103,-8.33447,1.92500
19.8570,0.77335,-8.99768,1.18517
19.8960,0.62251,-10.17088,-0.17239
19.9367,1.49163,-10.19961,-1.13010
19.9747,2.84919,-10.40073,-1.36953
20.0152,3.15565,-10.31454,-2.54272
20.0550,0.52913,-11.56195,0.39266
20.0952,0.31126,-11.43027,-5.20755
20.1361,-0.50998,-14.78944,-5.43261
20.1749,2.16682,-10.89874,-2.32005
20.2149,5.69598,-11.81814,5.04953
20.2553,9.41429,-14.33452,2.49244
20.2948,3.42142,-9.57949,-2.79651
20.3352,2.79891,-7.83646,-0.34238
20.3760,1.98725,-7.50845,3.57944
20.4162,2.59539,-6.32567,0.01437
20.4551,4.17562,-5.04713,0.31126
20.4950,3.31846,-4.60180,0.85236
20.5362,2.12851,-9.01923,-4.03675
20.5760,-0.52435,-18.62985,-14.17171
20.6198,1.85556,-10.04877,-4.63532
20.6549,5.60260,-6.17244,-1.40065
20.6948,7.78858,-5.85640,1.74782
20.7361,5.82048,-11.44703,0.84039
20.7755,2.59061,-8.17166,0.95053
20.8151,1.05109,-6.93621,6.29215
20.8554,1.32164,-12.18207,4.17801
20.8949,2.32724,-13.20203,-4.12773
20.9347,3.24903,-10.07271,-1.48924
20.9753,3.38550,-8.22433,1.23066
21.0156,1.22347,-8.20039,1.16841
21.0559,0.47407,-10.13496,0.92419
21.0955,0.60575,-9.73991,-0.87870
21.1355,2.33681,-9.48133,0.33280
21.1757,3.69197,-10.16130,-3.13650
21.2168,1.11813,-11.03282,0.38308
21.2563,0.16520,-11.85645,-3.37832
21.2946,0.61054,-15.21562,-6.86917
21.3362,3.65366,-10.68565,-4.86038
21.3757,5.21952,-11.42548,2.43498
21.4153,8.70079,-13.20203,3.31128
21.4573,4.39828,-10.01525,1.21150
21.4949,1.66402,-8.92825,-3.01439
21.5361,2.40625,-7.53718,1.70233
21.5749,1.76697,-7.04875,1.98964
21.6148,3.55789,-5.59303,-0.11971
21.6547,3.30649,-5.02079,1.11334
21.6964,2.80130,-6.37835,-1.04390
21.7374,1.98964,-12.77824,-11.12380
21.7758,2.79891,-14.49973,-8.30574
21.8148,3.89309,-8.22673,-3.25143
21.8551,5.13811,-5.53556,-0.83800
21.8962,6.55792,-13.00809,-1.58980
21.9347,3.34720,-7.90111,4.06787
21.9757,4.51800,-7.29775,0.84518
22.0159,1.58262,-9.53640,2.88271
22.0548,-0.03352,-12.69205,1.07264
22.0954,1.22347,-11.38478,-0.91701
22.1367,4.11097,-9.11261,-0.10056
22.1750,4.63771,-8.32729,0.11971
22.2150,2.30329,-9.15571,0.77575
22.2574,0.91940,-10.54199,1.22347
22.2947,-0.01676,-10.45819,0.43815
22.3370,2.79412,-9.39753,-1.06545
22.3747,4.32885,-9.49569,-1.80289
22.4153,2.18837,-10.27862,1.26657
22.4547,1.32882,-10.52763,2.07584
22.4946,1.42938,-9.94821,2.42779
22.5356,2.52835,-9.96976,-3.29692
22.5754,2.16442,-10.79339,-0.56265
22.6150,1.18038,-12.07912,3.22269
22.6546,3.50522,-9.77104,2.65525
22.6952,10.89874,-5.25064,-1.86993
22.7355,6.90030,-7.58267,3.58662
22.7743,2.63370,-9.51964,2.16203
22.8148,3.04073,-8.74629,1.10137
22.8574,5.21234,-9.50527,-0.04310
22.8953,5.98569,-8.99529,0.00239
22.9348,8.20279,-7.98251,0.45731
22.9774,8.95698,-7.55154,-0.35435
23.0168,7.07269,-7.93942,0.96968
23.0551,5.58824,-8.77262,1.36234
23.0950,3.39508,-8.73192,2.77018
23.1361,1.50600,-8.62418,1.67839
23.1748,2.10936,-8.89713,-1.30488
23.2150,2.65286,-8.53320,-1.16601
23.2554,4.00562,-8.28419,-1.28094
23.2945,4.18998,-8.67685,-2.88750
23.3346,3.10298,-8.83966,-3.72310
23.3748,2.05429,-9.71597,-3.06228
23.4145,2.34400,-8.99768,-3.03594
23.4552,4.15167,-9.22275,-2.68638
